SourceListName,SourceFlowName,SourceFlowUUID,SourceFlowContext,SourceUnit,MatchCondition,ConversionFactor,MapType,TargetListName,TargetFlowName,TargetFlowUUID,TargetFlowContext,TargetUnit,Mapper,Verifier,LastUpdated,Flow Condition (S),Flow Condition (T),Flow Conf (S),Flow Conf (T),Context Condition (S),Context Condition (T),Context Conf (S),Context Conf (T),Conversion Conf (S),Conversion Conf (T)
Ecoinvent_3.7,2-propanol,56217fe7-9437-4131-9ae2-e4c4b07b3a64,"water/ground-, long-term",kg,,,CAS,EFv.3.0,isopropanol,fe0acd60-3ddc-11dd-a848-0050c2490048,emission/water/unspecified long term,kg,,,29/09/2021,,,,,,<,B,B,,
Ecoinvent_3.7,2-propanol,5b33703d-d6a1-4bde-88e7-3b90b4d45550,water/ocean,kg,,,CAS,EFv.3.0,isopropanol,fe0acd60-3ddc-11dd-a3d0-0050c2490048,emission/water/sea water,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,2-propanol,caeb15fa-9711-4d37-99a2-d12c7823b8bc,water/surface water,kg,,,CAS,EFv.3.0,isopropanol,fe0acd60-3ddc-11dd-a847-0050c2490048,emission/water/fresh water,kg,,,29/09/2021,,,,,,~,A,A,,
Ecoinvent_3.7,2-propanol,e92a1310-603c-4346-85b8-e4e3192cd75c,water/unspecified,kg,,,CAS,EFv.3.0,isopropanol,fe0acd60-3ddc-11dd-a849-0050c2490048,emission/water/unspecified,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,3-methyl-1-butanol,dc50265c-a1ea-49b3-97a9-fad6f1da0bd7,"air/low population density, long-term",kg,,,CAS,EFv.3.0,3-methylbutan-1-ol,f795bc01-bd53-4eea-a810-dec6cae696be,emission/air/unspecified long term,kg,,,29/09/2021,,,,,,~,A,B,,
Ecoinvent_3.7,3-methyl-1-butanol,f792a1df-81cb-4c95-8c4a-e0626701e619,air/lower stratosphere + upper troposphere,kg,,,CAS,EFv.3.0,3-methylbutan-1-ol,1d54fefe-5b56-4a46-9053-cb5463be37a6,emission/air/lower stratosphere and upper troposphere,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,3-methyl-1-butanol,8d50d9ce-3284-4a1e-ab89-2a7a931b110d,air/non-urban air or from high stacks,kg,,,CAS,EFv.3.0,3-methylbutan-1-ol,581df13b-7f3d-4b2d-8480-5a316c29edea,emission/air/non urban or from high stack,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,3-methyl-1-butanol,1eefb686-03de-4dc8-933a-e3b7459438da,air/unspecified,kg,,,CAS,EFv.3.0,3-methylbutan-1-ol,64f67ace-df7e-4e13-9923-7115b8e29130,emission/air/unspecified,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,3-methyl-1-butanol,c6310f81-3859-4c5c-990a-4662ba179693,air/urban air close to ground,kg,,,CAS,EFv.3.0,3-methylbutan-1-ol,ea525a04-4052-44d6-863d-a7bceda36927,emission/air/urban/close to ground,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,3-methyl-1-butanol,35f2e680-fd3b-4fce-8ae2-a700438aa097,water/ground-,kg,,,CAS,EFv.3.0,3-methylbutan-1-ol,a0325e14-30ca-43b6-a479-d67679b2b9a9,emission/water/fresh water,kg,,,29/09/2021,,,,,,<,B,B,,
Ecoinvent_3.7,3-methyl-1-butanol,f9f1397d-ddd2-4568-9f32-6cac992f0c1e,"water/ground-, long-term",kg,,,CAS,EFv.3.0,3-methylbutan-1-ol,ff3c1bfe-49d9-4b4a-8cb5-c05a7e36cd22,emission/water/unspecified long term,kg,,,29/09/2021,,,,,,<,B,B,,
Ecoinvent_3.7,3-methyl-1-butanol,4df58e33-3e3e-4ae0-ad3c-36b5cfc7a541,water/ocean,kg,,,CAS,EFv.3.0,3-methylbutan-1-ol,c33b35bf-d5e9-4504-a66b-9bfb048c7005,emission/water/sea water,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,3-methyl-1-butanol,6abb5a34-7f0b-4a9a-8452-211a0ebee04d,water/surface water,kg,,,-CAS,EFv.3.0,3-methylbutan-1-ol,a0325e14-30ca-43b6-a479-d67679b2b9a9,emission/water/fresh water,kg,,,29/09/2021,,,,,,~,A,A,,
Ecoinvent_3.7,3-methyl-1-butanol,8114f79d-41eb-42f2-99d8-159db57d3bcb,water/unspecified,kg,,,CAS,EFv.3.0,3-methylbutan-1-ol,bb7791c1-47ef-4d46-a836-975d007cffeb,emission/water/unspecified,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,4-methyl-2-pentanol,70c436a2-c304-4405-9230-dcfbb7b11dde,water/ground-,kg,,,CAS,EFv.3.0,4-methylpentan-2-ol,fc279678-a1fe-429e-8d32-08f3277a1f17,emission/water/fresh water,kg,,,29/09/2021,,,,,,<,B,B,,
Ecoinvent_3.7,4-methyl-2-pentanol,57cb82d2-19f4-4491-8ffc-f65f9ff7b418,"water/ground-, long-term",kg,,,CAS,EFv.3.0,4-methylpentan-2-ol,55c0d8a4-95a4-48e7-8b6a-57851614655d,emission/water/unspecified long term,kg,,,29/09/2021,,,,,,<,B,B,,
Ecoinvent_3.7,4-methyl-2-pentanol,1911896c-5aff-4695-9cba-164b0ecd9199,water/ocean,kg,,,CAS,EFv.3.0,4-methylpentan-2-ol,1e6f0530-fdd0-4f66-9b7a-6ea98004905e,emission/water/sea water,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,4-methyl-2-pentanol,179c3a4c-4d0c-4928-b099-2652fac747cd,water/surface water,kg,,,-CAS,EFv.3.0,4-methylpentan-2-ol,fc279678-a1fe-429e-8d32-08f3277a1f17,emission/water/fresh water,kg,,,29/09/2021,,,,,,~,A,A,,
Ecoinvent_3.7,4-methyl-2-pentanol,56e7c4ee-29a0-4d90-a44d-ee7e7faade83,water/unspecified,kg,,,CAS,EFv.3.0,4-methylpentan-2-ol,7f71f79b-7c8e-4212-b332-38f4f4aea904,emission/water/unspecified,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,4-methyl-2-pentanone,497e2e7c-0e1a-4b9f-a94e-d63d5e49dcf8,"air/low population density, long-term",kg,,,CAS,EFv.3.0,methyl isobutyl ketone,fe0acd60-3ddc-11dd-a993-0050c2490048,emission/air/unspecified long term,kg,,,29/09/2021,,,,,,~,A,B,,
Ecoinvent_3.7,4-methyl-2-pentanone,a6dd536a-5443-4c23-bb5e-60f0fa68af13,air/lower stratosphere + upper troposphere,kg,,,CAS,EFv.3.0,methyl isobutyl ketone,f2148723-6555-11dd-ad8b-0800200c9a66,emission/air/lower stratosphere and upper troposphere,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,4-methyl-2-pentanone,6ed53433-96ff-402c-87d0-52b8271aadac,air/non-urban air or from high stacks,kg,,,CAS,EFv.3.0,methyl isobutyl ketone,fe0acd60-3ddc-11dd-a995-0050c2490048,emission/air/non urban or from high stack,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,4-methyl-2-pentanone,53214ef0-3cc1-4166-920b-08ca46f7c457,air/unspecified,kg,,,CAS,EFv.3.0,methyl isobutyl ketone,fe0acd60-3ddc-11dd-a992-0050c2490048,emission/air/unspecified,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,4-methyl-2-pentanone,9fbec2f4-6b42-4e63-9573-14e04befe20f,air/urban air close to ground,kg,,,CAS,EFv.3.0,methyl isobutyl ketone,fe0acd60-3ddc-11dd-a994-0050c2490048,emission/air/urban/close to ground,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,4-methyl-2-pentanone,b9fbef13-2fbf-4783-b7ff-b2ecabf2a55c,water/ground-,kg,,,-CAS,EFv.3.0,methyl isobutyl ketone,fe0acd60-3ddc-11dd-a996-0050c2490048,emission/water/fresh water,kg,,,29/09/2021,,,,,,<,B,B,,
Ecoinvent_3.7,4-methyl-2-pentanone,663ca947-9c87-4fb3-885f-f65789a93671,"water/ground-, long-term",kg,,,CAS,EFv.3.0,methyl isobutyl ketone,fe0acd60-3ddc-11dd-a997-0050c2490048,emission/water/unspecified long term,kg,,,29/09/2021,,,,,,<,B,B,,
Ecoinvent_3.7,4-methyl-2-pentanone,f6a4bdb1-d67e-4c00-adf3-df344701bde9,water/ocean,kg,,,CAS,EFv.3.0,methyl isobutyl ketone,fe0acd60-3ddc-11dd-a99a-0050c2490048,emission/water/sea water,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,4-methyl-2-pentanone,1a19ad61-abd0-4d42-9828-8fae315c0b06,water/surface water,kg,,,CAS,EFv.3.0,methyl isobutyl ketone,fe0acd60-3ddc-11dd-a996-0050c2490048,emission/water/fresh water,kg,,,29/09/2021,,,,,,~,A,A,,
Ecoinvent_3.7,4-methyl-2-pentanone,f9d36529-abde-4ed2-a82c-d365ae2c713f,water/unspecified,kg,,,CAS,EFv.3.0,methyl isobutyl ketone,fe0acd60-3ddc-11dd-a998-0050c2490048,emission/water/unspecified,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,8-quinolinol,3d071bc4-855b-52d7-baa8-2cacbf536777,soil/agricultural,kg,,,CAS,EFv.3.0,quinolin-8-ol,d0755a3e-637b-4b83-96d8-450de7a88055,emission/soil/agricultural,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,abamectin,3166d308-cc57-4d31-b42e-63c7eada821f,soil/agricultural,kg,,,CAS,EFv.3.0,abamectin,f1b57453-ef21-4032-bc01-a932a88071a1,emission/soil/agricultural,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,acenaphthene,0555dc8e-d8b3-4da1-afaa-a2144758d590,"air/low population density, long-term",kg,,,CAS,EFv.3.0,acenaphthene,08a91e70-3ddc-11dd-9a05-0050c2490048,emission/air/unspecified long term,kg,,,29/09/2021,,,,,,~,A,B,,
Ecoinvent_3.7,acenaphthene,f6432a5a-eb35-4395-9909-5d0e17296681,air/lower stratosphere + upper troposphere,kg,,,CAS,EFv.3.0,acenaphthene,e2fb2bc9-6555-11dd-ad8b-0800200c9a66,emission/air/lower stratosphere and upper troposphere,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,acenaphthene,922a7ccf-3338-43ad-bd7e-77d51df051ab,air/non-urban air or from high stacks,kg,,,CAS,EFv.3.0,acenaphthene,08a91e70-3ddc-11dd-9a07-0050c2490048,emission/air/non urban or from high stack,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,acenaphthene,1f4afa32-a9a2-40da-8396-104452cb637f,air/unspecified,kg,,,CAS,EFv.3.0,acenaphthene,08a91e70-3ddc-11dd-9a04-0050c2490048,emission/air/unspecified,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,acenaphthene,99c07b66-c039-4896-866d-06abdaa9d46a,air/urban air close to ground,kg,,,CAS,EFv.3.0,acenaphthene,08a91e70-3ddc-11dd-9a06-0050c2490048,emission/air/urban/close to ground,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,acenaphthene,0bc097f2-00ee-416f-a275-2c05d1e6d482,water/ground-,kg,,,-CAS,EFv.3.0,acenaphthene,08a91e70-3ddc-11dd-9195-0050c2490048,emission/water/fresh water,kg,,,29/09/2021,,,,,,<,B,B,,
Ecoinvent_3.7,acenaphthene,26eb22d8-e0cf-45a6-b09e-b8609fe6c8eb,"water/ground-, long-term",kg,,,CAS,EFv.3.0,acenaphthene,08a91e70-3ddc-11dd-9196-0050c2490048,emission/water/unspecified long term,kg,,,29/09/2021,,,,,,<,B,B,,
Ecoinvent_3.7,acenaphthene,a6ad3fc7-c019-454f-a899-43be7913a598,water/ocean,kg,,,CAS,EFv.3.0,acenaphthene,08a91e70-3ddc-11dd-9198-0050c2490048,emission/water/sea water,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,acenaphthene,5c238e5f-97c8-4837-8d67-48899ddd43be,water/surface water,kg,,,CAS,EFv.3.0,acenaphthene,08a91e70-3ddc-11dd-9195-0050c2490048,emission/water/fresh water,kg,,,29/09/2021,,,,,,~,A,A,,
Ecoinvent_3.7,acenaphthene,8732d8b5-7f41-498c-be37-5bcd7a802ee6,water/unspecified,kg,,,CAS,EFv.3.0,acenaphthene,08a91e70-3ddc-11dd-9197-0050c2490048,emission/water/unspecified,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,acenaphthylene,e0346157-1f0e-4bf9-b234-78fead761e18,air/unspecified,kg,,,CAS,EFv.3.0,acenaphthylene,fe0acd60-3ddc-11dd-ad00-0050c2490048,emission/air/unspecified,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,acenaphthylene,a998fad5-65bc-4ea9-905b-df4d5e667358,water/ground-,kg,,,-CAS,EFv.3.0,acenaphthylene,08a91e70-3ddc-11dd-9199-0050c2490048,emission/water/fresh water,kg,,,29/09/2021,,,,,,<,B,B,,
Ecoinvent_3.7,acenaphthylene,15b58430-7bd4-4c6c-967e-514538c85b8d,"water/ground-, long-term",kg,,,CAS,EFv.3.0,acenaphthylene,08a91e70-3ddc-11dd-919a-0050c2490048,emission/water/unspecified long term,kg,,,29/09/2021,,,,,,<,B,B,,
Ecoinvent_3.7,acenaphthylene,9dc481e4-e4cd-4cb1-a03e-d539f774e958,water/ocean,kg,,,CAS,EFv.3.0,acenaphthylene,08a91e70-3ddc-11dd-919c-0050c2490048,emission/water/sea water,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,acenaphthylene,ec4a104f-eab5-4a06-bd0a-e1c34d888718,water/surface water,kg,,,CAS,EFv.3.0,acenaphthylene,08a91e70-3ddc-11dd-9199-0050c2490048,emission/water/fresh water,kg,,,29/09/2021,,,,,,~,A,A,,
Ecoinvent_3.7,acenaphthylene,7c02a013-712f-4588-bfd8-247078e0f4d8,water/unspecified,kg,,,CAS,EFv.3.0,acenaphthylene,08a91e70-3ddc-11dd-919b-0050c2490048,emission/water/unspecified,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,acephate,73a06727-fec3-4d8d-8de5-ef1a0cc2c280,air/non-urban air or from high stacks,kg,,,CAS,EFv.3.0,acephate,4d9a8790-3ddd-11dd-97d3-0050c2490048,emission/air/non urban or from high stack,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,acephate,cdcdbfc9-3d5f-4e78-8033-8dbecbb2cfec,soil/agricultural,kg,,,CAS,EFv.3.0,acephate,08a91e70-3ddc-11dd-919d-0050c2490048,emission/soil/agricultural,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,acetaldehyde,55b0bc94-7f43-4930-ad57-25af3f892757,"air/low population density, long-term",kg,,,CAS,EFv.3.0,acetaldehyde,fe0acd60-3ddc-11dd-a7a6-0050c2490048,emission/air/unspecified long term,kg,,,29/09/2021,,,,,,~,A,B,,
Ecoinvent_3.7,acetaldehyde,43a7e8ef-634e-401b-92f1-32cb42f226ac,air/lower stratosphere + upper troposphere,kg,,,CAS,EFv.3.0,acetaldehyde,e2fa6879-6555-11dd-ad8b-0800200c9a66,emission/air/lower stratosphere and upper troposphere,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,acetaldehyde,fc9f9a81-c4b9-4dce-bc20-9f04e05ca2f1,air/non-urban air or from high stacks,kg,,,CAS,EFv.3.0,acetaldehyde,fe0acd60-3ddc-11dd-a7a8-0050c2490048,emission/air/non urban or from high stack,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,acetaldehyde,e3e8f6a2-c45e-4685-9859-698b2eadaf5b,air/unspecified,kg,,,CAS,EFv.3.0,acetaldehyde,fe0acd60-3ddc-11dd-a7a5-0050c2490048,emission/air/unspecified,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,acetaldehyde,5ad58fcc-e9ba-4155-a3c9-e4ffb3065a6f,air/urban air close to ground,kg,,,CAS,EFv.3.0,acetaldehyde,fe0acd60-3ddc-11dd-a7a7-0050c2490048,emission/air/urban/close to ground,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,acetaldehyde,28b0681a-8e83-4997-be31-65e5a0a1a81f,water/ground-,kg,,,CAS,EFv.3.0,acetaldehyde,fe0acd60-3ddc-11dd-a7a9-0050c2490048,emission/water/fresh water,kg,,,29/09/2021,,,,,,<,B,B,,
Ecoinvent_3.7,acetaldehyde,5411a599-120a-4a1e-8916-85d43841da24,"water/ground-, long-term",kg,,,CAS,EFv.3.0,acetaldehyde,fe0acd60-3ddc-11dd-a7aa-0050c2490048,emission/water/unspecified long term,kg,,,29/09/2021,,,,,,<,B,B,,
Ecoinvent_3.7,acetaldehyde,d4256abf-9f73-4373-b1c0-a9532663ba58,water/ocean,kg,,,CAS,EFv.3.0,acetaldehyde,fe0acd60-3ddc-11dd-a7ad-0050c2490048,emission/water/sea water,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,acetaldehyde,7a65d41a-561b-4090-bd81-13672abce16f,water/surface water,kg,,,-CAS,EFv.3.0,acetaldehyde,fe0acd60-3ddc-11dd-a7a9-0050c2490048,emission/water/fresh water,kg,,,29/09/2021,,,,,,~,A,A,,
Ecoinvent_3.7,acetaldehyde,4b51a9d0-4100-49c1-8d47-ec47eb51c58a,water/unspecified,kg,,,CAS,EFv.3.0,acetaldehyde,fe0acd60-3ddc-11dd-a7ab-0050c2490048,emission/water/unspecified,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,acetamide,c3de45a3-e6fd-494e-aa85-d352b478e87b,air/non-urban air or from high stacks,kg,,,CAS,EFv.3.0,acetamide,08a91e70-3ddc-11dd-93c8-0050c2490048,emission/air/non urban or from high stack,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,acetamide,eb23cf3a-b866-458d-94b3-9aee4145fcc9,soil/agricultural,kg,,,CAS,EFv.3.0,acetamide,08a91e70-3ddc-11dd-93c3-0050c2490048,emission/soil/agricultural,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,acetamiprid,910b7532-d541-45a5-a535-03f54997726e,soil/agricultural,kg,,,CAS,EFv.3.0,acetamiprid (iso); (1e)-n-[(6-chloropyridin-3-yl)methyl]-n'-cyano-n-methylethanimidamide; (e)-n1-[(6-chloro-3-pyridyl)methyl]-n2-cyano-n1-methylacetamidine,0523efe9-c00c-487a-8a91-203fb9d75b50,emission/soil/agricultural,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,acetic acid,e9acbffd-7211-42e2-9f3a-cd9556e21132,"air/low population density, long-term",kg,,,CAS,EFv.3.0,acetic acid,08a91e70-3ddc-11dd-92c4-0050c2490048,emission/air/unspecified long term,kg,,,29/09/2021,,,,,,~,A,B,,
Ecoinvent_3.7,acetic acid,f53378fe-3e04-4f74-9a08-bea2a6332b67,air/lower stratosphere + upper troposphere,kg,,,CAS,EFv.3.0,acetic acid,d86c88f0-6555-11dd-ad8b-0800200c9a66,emission/air/lower stratosphere and upper troposphere,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,acetic acid,c5cc0625-6e01-4639-b053-5d1d9d22a53c,air/non-urban air or from high stacks,kg,,,CAS,EFv.3.0,acetic acid,08a91e70-3ddc-11dd-92c6-0050c2490048,emission/air/non urban or from high stack,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,acetic acid,d157416d-db9b-4f88-a7f3-a9a5f1ea88f2,air/unspecified,kg,,,CAS,EFv.3.0,acetic acid,08a91e70-3ddc-11dd-92c3-0050c2490048,emission/air/unspecified,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,acetic acid,b9b68c0c-053e-41de-ab72-8dfe1c3f5755,air/urban air close to ground,kg,,,CAS,EFv.3.0,acetic acid,08a91e70-3ddc-11dd-92c5-0050c2490048,emission/air/urban/close to ground,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,acetic acid,78a0fa8b-3e30-45c2-ad50-290c3b608c84,water/ground-,kg,,,CAS,EFv.3.0,acetic acid,08a91e70-3ddc-11dd-92c7-0050c2490048,emission/water/fresh water,kg,,,29/09/2021,,,,,,<,B,B,,
Ecoinvent_3.7,acetic acid,27db07bb-7d5b-4e63-8f16-401781188148,"water/ground-, long-term",kg,,,CAS,EFv.3.0,acetic acid,08a91e70-3ddc-11dd-92c8-0050c2490048,emission/water/unspecified long term,kg,,,29/09/2021,,,,,,<,B,B,,
Ecoinvent_3.7,acetic acid,18452b50-8c57-41d2-bbdd-37996c455771,water/ocean,kg,,,CAS,EFv.3.0,acetic acid,08a91e70-3ddc-11dd-951d-0050c2490048,emission/water/sea water,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,acetic acid,061c7a46-3728-48fa-8240-7a8841e6ca6f,water/surface water,kg,,,-CAS,EFv.3.0,acetic acid,08a91e70-3ddc-11dd-92c7-0050c2490048,emission/water/fresh water,kg,,,29/09/2021,,,,,,~,A,A,,
Ecoinvent_3.7,acetic acid,3cea246d-706f-4280-ac52-3c7590e8fa7f,water/unspecified,kg,,,CAS,EFv.3.0,acetic acid,08a91e70-3ddc-11dd-951b-0050c2490048,emission/water/unspecified,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,"acetic acid, trifluoro-",79e99a7d-9cda-407e-9503-da5419f604b4,"air/low population density, long-term",kg,,,CAS,EFv.3.0,trifluoroacetic acid,08a91e70-3ddc-11dd-9a60-0050c2490048,emission/air/unspecified long term,kg,,,29/09/2021,,,,,,~,A,B,,
Ecoinvent_3.7,"acetic acid, trifluoro-",66d62655-2b96-4e07-84f6-721f4a3e3ec7,air/lower stratosphere + upper troposphere,kg,,,CAS,EFv.3.0,trifluoroacetic acid,e2fab6a7-6555-11dd-ad8b-0800200c9a66,emission/air/lower stratosphere and upper troposphere,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,"acetic acid, trifluoro-",1511586a-8f52-4e6b-bb46-78a0c083155f,air/non-urban air or from high stacks,kg,,,CAS,EFv.3.0,trifluoroacetic acid,08a91e70-3ddc-11dd-9a62-0050c2490048,emission/air/non urban or from high stack,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,"acetic acid, trifluoro-",d4f209e8-335f-4a2f-9384-77a23fbc7dee,air/unspecified,kg,,,CAS,EFv.3.0,trifluoroacetic acid,08a91e70-3ddc-11dd-9a5f-0050c2490048,emission/air/unspecified,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,"acetic acid, trifluoro-",f38210d0-4566-4497-b270-662028efc0c6,air/urban air close to ground,kg,,,CAS,EFv.3.0,trifluoroacetic acid,08a91e70-3ddc-11dd-9a61-0050c2490048,emission/air/urban/close to ground,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,acetochlor,92ee2fc1-238c-465d-9887-418af42db9c7,soil/agricultural,kg,,,CAS,EFv.3.0,acetochlor,4d9a8790-3ddd-11dd-9246-0050c2490048,emission/soil/agricultural,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,acetone,e91093c9-20df-49c5-8960-eabf05af6832,"air/low population density, long-term",kg,,,CAS,EFv.3.0,acetone,08a91e70-3ddc-11dd-9521-0050c2490048,emission/air/unspecified long term,kg,,,29/09/2021,,,,,,~,A,B,,
Ecoinvent_3.7,acetone,a765d3a1-65c6-4544-8487-b3104b937568,air/lower stratosphere + upper troposphere,kg,,,CAS,EFv.3.0,acetone,d86c88f7-6555-11dd-ad8b-0800200c9a66,emission/air/lower stratosphere and upper troposphere,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,acetone,7a2d7097-20c4-4b5f-b2ee-bcfc2ba1378f,air/non-urban air or from high stacks,kg,,,CAS,EFv.3.0,acetone,08a91e70-3ddc-11dd-9523-0050c2490048,emission/air/non urban or from high stack,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,acetone,f3d5fd96-8805-4d3d-867a-5df27975b07f,air/unspecified,kg,,,CAS,EFv.3.0,acetone,08a91e70-3ddc-11dd-9520-0050c2490048,emission/air/unspecified,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,acetone,1f130425-11f9-4ec2-8d2f-d282acaacf5c,air/urban air close to ground,kg,,,CAS,EFv.3.0,acetone,08a91e70-3ddc-11dd-9522-0050c2490048,emission/air/urban/close to ground,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,acetone,d60f27da-703f-4c04-bad4-7e978a375205,water/ground-,kg,,,CAS,EFv.3.0,acetone,08a91e70-3ddc-11dd-9524-0050c2490048,emission/water/fresh water,kg,,,29/09/2021,,,,,,<,B,B,,
Ecoinvent_3.7,acetone,f2cdedb9-7723-4308-b2ef-ad20c93018af,"water/ground-, long-term",kg,,,CAS,EFv.3.0,acetone,08a91e70-3ddc-11dd-9525-0050c2490048,emission/water/unspecified long term,kg,,,29/09/2021,,,,,,<,B,B,,
Ecoinvent_3.7,acetone,62ebd5d6-153a-463d-88c0-9fee5658d316,water/ocean,kg,,,CAS,EFv.3.0,acetone,08a91e70-3ddc-11dd-91a1-0050c2490048,emission/water/sea water,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,acetone,0e8f17d0-3e52-4f6f-bef9-60f6007a7aab,water/surface water,kg,,,-CAS,EFv.3.0,acetone,08a91e70-3ddc-11dd-9524-0050c2490048,emission/water/fresh water,kg,,,29/09/2021,,,,,,~,A,A,,
Ecoinvent_3.7,acetone,d78a3d22-4bed-4ad3-8a9c-1cc4645188d0,water/unspecified,kg,,,CAS,EFv.3.0,acetone,08a91e70-3ddc-11dd-919f-0050c2490048,emission/water/unspecified,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,acetonitrile,3f49a574-0d24-47ba-a669-c4f2f5be5f13,"air/low population density, long-term",kg,,,CAS,EFv.3.0,acetonitrile,fe0acd60-3ddc-11dd-ad7f-0050c2490048,emission/air/unspecified long term,kg,,,29/09/2021,,,,,,~,A,B,,
Ecoinvent_3.7,acetonitrile,590475cc-79c7-4398-8fc7-d2bcb396d9ee,air/lower stratosphere + upper troposphere,kg,,,CAS,EFv.3.0,acetonitrile,e2fa6878-6555-11dd-ad8b-0800200c9a66,emission/air/lower stratosphere and upper troposphere,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,acetonitrile,f7553ef8-e4f3-4b9c-98be-81fa36315648,air/non-urban air or from high stacks,kg,,,CAS,EFv.3.0,acetonitrile,fe0acd60-3ddc-11dd-ad81-0050c2490048,emission/air/non urban or from high stack,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,acetonitrile,ff45a199-18e0-4777-886b-e2d0422d2f82,air/unspecified,kg,,,CAS,EFv.3.0,acetonitrile,fe0acd60-3ddc-11dd-ad7e-0050c2490048,emission/air/unspecified,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,acetonitrile,56dea244-390c-4f56-8b11-c8de2902816e,air/urban air close to ground,kg,,,CAS,EFv.3.0,acetonitrile,fe0acd60-3ddc-11dd-ad80-0050c2490048,emission/air/urban/close to ground,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,acetonitrile,f3841066-b23d-4c7a-94bd-791c55bd3e0f,water/ground-,kg,,,-CAS,EFv.3.0,acetonitrile,fe0acd60-3ddc-11dd-ad82-0050c2490048,emission/water/fresh water,kg,,,29/09/2021,,,,,,<,B,B,,
