SimaPro 9.5.0.1	Inventory	Date:	31/07/2023	Time:	11:54:34
Project	Doris_Thesis


Calculation: 	Compare
Results: 	Inventory
Product 1: 	1 kg white rice cooked, at household {CH} (of project Doris_Thesis)
Product 2: 	1 kg white rice cooked, at household {CN} (of project Doris_Thesis)
Product 3: 	1 kg white rice cooked, at household {IN} (of project Doris_Thesis)
Method: 	ReCiPe 2016 Midpoint (H) V1.08 / World (2010) H
Indicator: 	Inventory
Compartment: 	All compartments
Per sub-compartment: 	Yes
Default units: 	Yes
Exclude infrastructure processes: 	No
Exclude long-term emissions: 	No
Sorted on item: 	Substance
Sort order: 	Ascending

No	Substance	Compartment	Subcompartment	Unit	white rice cooked, at household {CH}	white rice cooked, at household {CN}	white rice cooked, at household {IN}
1871	Thallium (I)	Air	high. pop.	kg	1.3953858E-9	1.0594352E-9	1.0201173E-9
1872	Thallium (I)	Air	low. pop.	kg	1.1340914E-11	2.6321325E-11	2.4741305E-11
1873	Thallium (I)	Air	low. pop., long-term	kg	6.8455669E-12	3.5963351E-12	3.4826466E-12
1874	Thallium (I)	Water		kg	1.9180289E-15	1.6579766E-15	1.4773124E-15
1875	Thallium (I)	Water	groundwater	kg	2.228869E-10	1.7022662E-10	1.493785E-10
1876	Thallium (I)	Water	groundwater, long-term	kg	1.1628949E-6	8.7472627E-7	5.7599066E-7
1877	Thallium (I)	Water	ocean	kg	5.7283674E-12	8.620527E-12	8.2860921E-12
1878	Thallium (I)	Water	river	kg	4.3511037E-10	3.6045803E-10	6.0722698E-10
1879	Thallium (I)	Soil		kg	1.0074071E-10	5.2626142E-10	1.0631169E-10
1880	Thallium (I)	Soil	agricultural	kg	1.854863E-12	1.235746E-12	9.5989208E-13
1881	Thallium (I)	Soil	industrial	kg	1.8020328E-10	1.0568899E-10	1.0259301E-10
1882	Thiabendazole	Air	low. pop.	kg	7.7726928E-12	7.7401435E-12	7.7395778E-12
1883	Thiabendazole	Water		kg	9.9795271E-15	9.9377365E-15	9.9370102E-15
1884	Thiabendazole	Water	groundwater	kg	1.9380097E-13	1.929894E-13	1.9297529E-13
1885	Thiabendazole	Soil	agricultural	kg	6.8944789E-11	6.8656073E-11	6.8651055E-11
1886	Thiabendazole	Soil	forestry	kg	5.6998898E-13	5.6760207E-13	5.6756058E-13
1887	Thiamethoxam	Air	low. pop.	kg	1.9327728E-10	1.4724742E-10	1.618227E-10
1888	Thiamethoxam	Water		kg	1.965233E-13	1.4779861E-13	1.6323869E-13
1889	Thiamethoxam	Water	groundwater	kg	1.7696719E-11	1.3200613E-11	1.4625981E-11
1890	Thiamethoxam	Soil	agricultural	kg	1.5336088E-8	1.4927108E-8	1.5040462E-8
1891	Thiamethoxam	Soil	forestry	kg	1.0892644E-11	8.2362362E-12	9.0777557E-12
1892	Thiazole, 2-(thiocyanatemethylthio)benzo-	Soil	agricultural	kg	4.1668604E-8	4.1641852E-8	4.1865071E-8
1893	Thifensulfuron	Air	low. pop.	kg	2.7863216E-13	1.0624544E-13	2.3234865E-13
1894	Thifensulfuron-methyl	Soil	agricultural	kg	9.2953624E-13	1.041053E-14	1.5277753E-14
1895	Thiobencarb	Soil	agricultural	kg	5.562995E-5	0.000205422	0.000205422
1896	Thiocyanate, ion	Water	ocean	kg	1.7969258E-11	3.2257632E-12	3.2632963E-12
1897	Thiodicarb	Air	low. pop.	kg	9.5619156E-11	9.3397684E-11	9.4230859E-11
1898	Thiodicarb	Water		kg	3.6501775E-13	3.613977E-13	3.6204591E-13
1899	Thiodicarb	Water	groundwater	kg	2.3644166E-12	2.3242437E-12	2.3338381E-12
1900	Thiodicarb	Soil	agricultural	kg	8.1548206E-10	8.0158351E-10	8.0491728E-10
1901	Thiodicarb	Soil	forestry	kg	3.4899405E-12	3.4423024E-12	3.4527026E-12
1902	Thiophanate-methyl	Air	low. pop.	kg	4.8130269E-10	4.627998E-10	4.6808404E-10
1903	Thiophanate-methyl	Water		kg	8.1263086E-13	7.8046943E-13	7.8968853E-13
1904	Thiophanate-methyl	Water	groundwater	kg	1.8377996E-13	1.1507582E-13	1.3697996E-13
1905	Thiophanate-methyl	Soil	agricultural	kg	1.85859E-9	1.7173878E-9	1.7602971E-9
1906	Thiophanate-methyl	Soil	forestry	kg	1.0497607E-11	9.6410988E-12	9.9024847E-12
1907	Thiram	Air	low. pop.	kg	5.8172252E-12	3.6425188E-12	4.335855E-12
1908	Thiram	Water		kg	8.1745922E-15	5.1186098E-15	6.0929129E-15
1909	Thiram	Water	groundwater	kg	5.7773114E-14	3.6175264E-14	4.3061054E-14
1910	Thiram	Soil	agricultural	kg	1.6519452E-10	1.5383623E-10	2.0883777E-10
1911	Thiram	Soil	forestry	kg	1.3139396E-12	8.2273756E-13	9.7934175E-13
1912	Thorium	Air		kg	1.4826947E-10	1.4811112E-10	1.4810191E-10
1913	Thorium	Air	high. pop.	kg	1.6568988E-9	1.2721277E-9	1.2241664E-9
1914	Thorium	Air	low. pop.	kg	1.2690499E-11	1.2701447E-11	1.1921754E-11
1915	Thorium-228	Air		Bq	0.00055205857	0.00058353627	0.0005574393
1916	Thorium-228	Air	high. pop.	Bq	0.0050386819	0.0046234404	0.0037385163
1917	Thorium-228	Air	low. pop.	Bq	0.0044208601	0.017943638	0.010306166
1918	Thorium-228	Water	groundwater	Bq	1.2872253E-5	0.00011533089	0.00011150353
1919	Thorium-228	Water	ocean	Bq	0.43536515	0.24682016	0.21438851
1920	Thorium-228	Water	river	Bq	0.90509078	0.59340269	0.49666025
1921	Thorium-230	Air	low. pop.	Bq	0.03183693	0.048541944	0.044872381
1922	Thorium-230	Water	river	Bq	0.79124265	0.40596901	0.22815415
1923	Thorium-232	Air		Bq	0.00036302262	0.00041289864	0.00037191988
1924	Thorium-232	Air	high. pop.	Bq	0.003374095	0.0038187106	0.0025560904
1925	Thorium-232	Air	low. pop.	Bq	0.0093914166	0.028072393	0.0167758
1926	Thorium-232	Water		Bq	0.00010533366	5.0701091E-5	4.2794412E-5
1927	Thorium-232	Water	ocean	Bq	1.409185E-5	7.9655823E-6	6.9164739E-6
1928	Thorium-232	Water	river	Bq	0.0035125834	0.010626416	0.00086710085
1929	Thorium-234	Air	low. pop.	Bq	0.002602995	0.005876782	0.0031279338
1930	Thorium-234	Water	river	Bq	0.0093517582	0.0047981629	0.0026959151
1931	Tin	Raw	in ground	kg	2.3303714E-6	6.3261613E-7	5.4518192E-7
1932	Tin, ion	Air		kg	2.0952212E-7	1.6872813E-7	4.9383157E-8
1933	Tin, ion	Air	high. pop.	kg	4.888418E-8	2.2062972E-9	4.8396607E-10
1934	Tin, ion	Air	low. pop.	kg	5.446119E-8	3.6540476E-8	2.4864921E-8
1935	Tin, ion	Air	low. pop., long-term	kg	1.8981967E-9	9.3129814E-10	8.2281513E-10
1936	Tin, ion	Water		kg	4.406158E-10	2.8944839E-10	2.2764936E-10
1937	Tin, ion	Water	groundwater	kg	4.4110098E-9	2.8600583E-9	2.009988E-9
1938	Tin, ion	Water	groundwater, long-term	kg	4.6127146E-6	2.9824768E-6	2.1228803E-6
1939	Tin, ion	Water	ocean	kg	2.2709683E-26	4.0476683E-27	4.0911827E-27
1940	Tin, ion	Water	river	kg	1.7373597E-9	3.4181259E-9	6.4569979E-10
1941	Tin, ion	Soil		kg	1.1518487E-9	6.0171657E-9	1.2155462E-9
1942	Tin, ion	Soil	agricultural	kg	1.8439022E-10	1.2355607E-10	9.6654475E-11
1943	Tin, ion	Soil	industrial	kg	5.3092251E-8	3.1039664E-8	2.9486057E-8
1944	Titanium	Raw	in ground	kg	0.00016401627	4.7559014E-5	3.1106786E-5
1945	Titanium, ion	Air		kg	1.6055669E-7	1.3953563E-7	6.6894252E-8
1946	Titanium, ion	Air	high. pop.	kg	3.7051657E-7	2.553889E-7	2.4556812E-7
1947	Titanium, ion	Air	low. pop.	kg	6.5484207E-9	3.1265214E-8	6.7336124E-9
1948	Titanium, ion	Air	low. pop., long-term	kg	8.863585E-8	3.8626508E-8	2.2178951E-8
1949	Titanium, ion	Water		kg	2.0707311E-7	6.0122569E-8	3.8193471E-8
1950	Titanium, ion	Water	groundwater	kg	8.714403E-8	5.5285814E-8	2.7971705E-8
1951	Titanium, ion	Water	groundwater, long-term	kg	8.4100048E-5	0.00010433809	7.5734901E-5
1952	Titanium, ion	Water	ocean	kg	6.9338861E-10	2.5887656E-10	2.5681464E-10
1953	Titanium, ion	Water	river	kg	8.3756838E-8	1.38209E-7	7.975937E-8
1954	Titanium, ion	Soil		kg	6.282787E-7	2.916571E-6	5.929296E-7
1955	Titanium, ion	Soil	agricultural	kg	3.1135205E-7	2.361202E-7	2.5361053E-7
1956	Titanium, ion	Soil	industrial	kg	4.3218774E-7	4.6623772E-8	3.9692476E-8
1957	TOC, Total Organic Carbon	Water		kg	5.1686433E-5	5.1857216E-5	5.1669984E-5
1958	TOC, Total Organic Carbon	Water	groundwater	kg	3.5283252E-6	3.8743029E-6	3.8249494E-6
1959	TOC, Total Organic Carbon	Water	groundwater, long-term	kg	0.0028167125	0.0010129844	0.0010621202
1960	TOC, Total Organic Carbon	Water	ocean	kg	0.00020380751	0.00012219151	0.00010490622
1961	TOC, Total Organic Carbon	Water	river	kg	0.0011674147	0.001038341	0.0010503141
1962	Toluene	Air		kg	1.3409217E-6	1.1477728E-6	6.4653663E-7
1963	Toluene	Air	high. pop.	kg	4.0789783E-6	2.415502E-6	0.0008232155
1964	Toluene	Air	low. pop.	kg	5.7812139E-7	1.3075003E-6	2.9258902E-6
1965	Toluene	Water		kg	1.3430939E-11	1.2766711E-11	1.1957994E-11
1966	Toluene	Water	ocean	kg	2.5451078E-7	1.4386518E-7	1.2491739E-7
1967	Toluene	Water	river	kg	7.6489535E-7	1.1939061E-6	1.137259E-6
1968	Toluene, 2-chloro-	Air	high. pop.	kg	7.0292678E-8	2.5236787E-7	2.523709E-7
1969	Toluene, 2-chloro-	Water	river	kg	1.568143E-7	5.6312979E-7	5.6313437E-7
1970	Tralkoxydim	Soil	agricultural	kg	3.8865996E-13	2.8930351E-16	2.235458E-16
1971	Transformation, from annual crop	Raw	land	m2	1.3924411	0.0014764687	0.0015961537
1972	Transformation, from annual crop, irrigated	Raw	land	m2	0.0054541957	2.9942918E-5	4.7504597E-5
1973	Transformation, from annual crop, irrigated, intensive	Raw	land	m2	1.7802405E-7	1.7790975E-7	1.7886343E-7
1974	Transformation, from annual crop, non-irrigated	Raw	land	m2	0.001920798	0.0018728402	0.0019562506
1975	Transformation, from annual crop, non-irrigated, extensive	Raw	land	m2	8.4818799E-7	1.952698E-7	1.644575E-7
1976	Transformation, from annual crop, non-irrigated, intensive	Raw	land	m2	0.00024191815	0.00023375777	0.00023466595
1977	Transformation, from cropland fallow (non-use)	Raw	land	m2	1.4286877E-7	5.8005397E-8	6.3698003E-8
1978	Transformation, from dump site, inert material landfill	Raw	land	m2	1.1517676E-5	7.9800994E-6	2.186352E-6
1979	Transformation, from dump site, residual material landfill	Raw	land	m2	3.8756313E-6	7.2550759E-6	6.0955401E-6
1980	Transformation, from dump site, sanitary landfill	Raw	land	m2	2.7971645E-7	2.7081857E-7	2.2098636E-7
1981	Transformation, from dump site, slag compartment	Raw	land	m2	4.7821681E-8	2.2757089E-8	7.5311232E-7
1982	Transformation, from forest, extensive	Raw	land	m2	4.5350194E-5	2.0653323E-5	0.00040631469
1983	Transformation, from forest, intensive	Raw	land	m2	0.0013533349	0.0010850514	0.018311752
1984	Transformation, from forest, primary (non-use)	Raw	land	m2	4.9962176E-6	3.6945454E-6	4.0557471E-6
1985	Transformation, from forest, secondary (non-use)	Raw	land	m2	6.2728404E-6	2.9933768E-6	4.2385344E-6
1986	Transformation, from forest, unspecified	Raw	land	m2	8.9723432E-5	4.619892E-5	4.0008966E-5
1987	Transformation, from grassland, natural (non-use)	Raw	land	m2	2.3538905E-6	1.6877458E-6	2.3941533E-6
1988	Transformation, from grassland, natural, for livestock grazing	Raw	land	m2	9.3337291E-7	5.892098E-7	1.233504E-6
1989	Transformation, from heterogeneous, agricultural	Raw	land	m2	1.8453135E-8	3.8377221E-9	3.5085862E-9
1990	Transformation, from industrial area	Raw	land	m2	1.308906E-6	4.9501297E-6	1.379886E-5
1991	Transformation, from mineral extraction site	Raw	land	m2	1.7340308E-5	1.6207059E-5	1.5329523E-5
1992	Transformation, from pasture, man made	Raw	land	m2	9.9263714E-5	5.0965263E-5	3.0144146E-5
1993	Transformation, from pasture, man made, extensive	Raw	land	m2	2.1660643E-12	3.8606924E-13	3.9021967E-13
1994	Transformation, from pasture, man made, intensive	Raw	land	m2	7.229944E-7	1.9754826E-7	1.7659813E-7
1995	Transformation, from permanent crop	Raw	land	m2	6.0247796E-6	6.1820995E-6	8.5972551E-6
1996	Transformation, from permanent crop, irrigated	Raw	land	m2	9.7477345E-6	1.826234E-6	1.9585397E-5
1997	Transformation, from permanent crop, irrigated, intensive	Raw	land	m2	5.8836759E-9	7.4130644E-10	5.5339065E-10
1998	Transformation, from permanent crop, non-irrigated	Raw	land	m2	2.5566536E-6	8.133423E-7	7.0362596E-7
1999	Transformation, from river, natural (non-use)	Raw	land	m2	4.9421441E-7	2.7051286E-7	2.0019846E-7
2000	Transformation, from seabed, infrastructure	Raw	land	m2	3.0726547E-8	8.5299851E-9	9.6664227E-9
2001	Transformation, from seabed, unspecified	Raw	land	m2	0.00029368504	0.0001201884	0.0001105495
2002	Transformation, from shrub land, sclerophyllous	Raw	land	m2	1.737884E-5	1.8908347E-5	1.0202865E-5
2003	Transformation, from traffic area, rail/road embankment	Raw	land	m2	6.6545066E-6	5.8211504E-6	7.0897237E-5
2004	Transformation, from traffic area, road network	Raw	land	m2	1.8974464E-20	3.3819204E-21	3.4182777E-21
2005	Transformation, from unspecified	Raw	land	m2	0.00010867049	0.00012632004	9.9092381E-5
2006	Transformation, from unspecified, natural (non-use)	Raw	land	m2	4.751829E-8	9.7191423E-9	8.6342228E-9
2007	Transformation, from wetland, inland (non-use)	Raw	land	m2	7.3610735E-7	3.9605848E-7	2.5329272E-7
2008	Transformation, to annual crop	Raw	land	m2	0.0098775668	0.0013725462	0.0014322299
2009	Transformation, to annual crop, fallow	Raw	land	m2	2.1975988E-7	9.1663895E-8	8.9117762E-8
2010	Transformation, to annual crop, irrigated	Raw	land	m2	0.0054541957	2.9942918E-5	4.7504597E-5
2011	Transformation, to annual crop, irrigated, intensive	Raw	land	m2	1.3822747	1.8857309E-7	1.8682265E-7
2012	Transformation, to annual crop, non-irrigated	Raw	land	m2	0.0018773256	0.0018664014	0.0018669966
2013	Transformation, to annual crop, non-irrigated, extensive	Raw	land	m2	1.1924974E-6	2.7380289E-7	2.3054273E-7
2014	Transformation, to annual crop, non-irrigated, intensive	Raw	land	m2	0.00061217913	0.00035947317	0.00050402627
2015	Transformation, to dump site	Raw	land	m2	2.1040148E-5	5.007642E-5	3.3020322E-5
2016	Transformation, to dump site, inert material landfill	Raw	land	m2	1.1517676E-5	7.9800994E-6	2.186352E-6
2017	Transformation, to dump site, residual material landfill	Raw	land	m2	3.875709E-6	7.2551212E-6	6.0955542E-6
2018	Transformation, to dump site, sanitary landfill	Raw	land	m2	2.7971645E-7	2.7081857E-7	2.2098636E-7
2019	Transformation, to dump site, slag compartment	Raw	land	m2	4.7821681E-8	2.2757089E-8	7.5311232E-7
2020	Transformation, to forest, extensive	Raw	land	m2	4.5329218E-6	2.1608815E-6	2.0987908E-6
2021	Transformation, to forest, intensive	Raw	land	m2	0.0013921435	0.0011026721	0.018695826
2022	Transformation, to forest, secondary (non-use)	Raw	land	m2	2.2354948E-20	3.984442E-21	4.0272767E-21
2023	Transformation, to forest, unspecified	Raw	land	m2	1.9090442E-5	1.8890111E-5	1.217113E-5
2024	Transformation, to grassland, natural (non-use)	Raw	land	m2	4.3986529E-7	1.5091462E-7	1.2874957E-7
2025	Transformation, to grassland, natural, for livestock grazing	Raw	land	m2	1.7541718E-12	3.1265544E-13	3.1601663E-13
2026	Transformation, to heterogeneous, agricultural	Raw	land	m2	1.4353995E-5	6.27013E-6	5.4389182E-6
2027	Transformation, to industrial area	Raw	land	m2	5.9032642E-5	4.893924E-5	4.2537334E-5
2028	Transformation, to inland waterbody, unspecified	Raw	land	m2	1.4022153E-10	1.2678367E-10	1.1913381E-10
2029	Transformation, to mineral extraction site	Raw	land	m2	7.7021416E-5	5.5868258E-5	5.9660363E-5
2030	Transformation, to pasture, man made	Raw	land	m2	9.0361457E-6	1.1279813E-5	1.1075368E-5
2031	Transformation, to pasture, man made, extensive	Raw	land	m2	2.1660643E-12	3.8606924E-13	3.9021967E-13
2032	Transformation, to pasture, man made, intensive	Raw	land	m2	1.9254117E-8	1.5724855E-8	1.5670149E-8
2033	Transformation, to permanent crop	Raw	land	m2	8.8847314E-6	7.8128525E-6	1.1181988E-5
2034	Transformation, to permanent crop, irrigated	Raw	land	m2	9.7477345E-6	1.826234E-6	1.9585397E-5
2035	Transformation, to permanent crop, irrigated, intensive	Raw	land	m2	5.8836759E-9	7.4130644E-10	5.5339065E-10
2036	Transformation, to permanent crop, non-irrigated	Raw	land	m2	2.5566536E-6	8.133423E-7	7.0362596E-7
2037	Transformation, to seabed, drilling and mining	Raw	land	m2	0.0002935867	0.00012014887	0.00011051126
2038	Transformation, to seabed, infrastructure	Raw	land	m2	9.833978E-8	3.9532177E-8	3.8240421E-8
2039	Transformation, to seabed, unspecified	Raw	land	m2	3.0726547E-8	8.5299851E-9	9.6664227E-9
2040	Transformation, to shrub land, sclerophyllous	Raw	land	m2	1.5720846E-5	1.5528751E-5	9.2559908E-6
2041	Transformation, to traffic area, rail network	Raw	land	m2	4.6125763E-7	7.8910664E-7	5.5016493E-7
2042	Transformation, to traffic area, rail/road embankment	Raw	land	m2	1.5798008E-5	1.2103976E-5	9.2689868E-5
2043	Transformation, to traffic area, road network	Raw	land	m2	2.7006511E-5	2.21902E-5	9.2424042E-6
2044	Transformation, to unspecified	Raw	land	m2	1.4562561E-5	5.3503962E-6	4.9711353E-6
2045	Transformation, to unspecified, natural (non-use)	Raw	land	m2	5.5260496E-9	3.1507266E-9	1.7958854E-9
2046	Transformation, to urban, discontinuously built	Raw	land	m2	2.5797446E-5	1.0180053E-7	1.1023685E-7
2047	Transformation, to urban/industrial fallow (non-use)	Raw	land	m2	1.5772374E-8	1.5650459E-8	1.2060057E-8
2048	Transformation, to water bodies, artificial	Raw	land	m2	1.8538377E-5	1.5481154E-5	1.2469206E-5
2049	Transformation, to wetland, inland (non-use)	Raw	land	m2	7.0790668E-20	1.26174E-20	1.2753043E-20
2050	Triadimenol	Soil	agricultural	kg	1.2002091E-12	1.2774243E-13	1.1807227E-13
2051	Triallate	Soil	agricultural	kg	2.997233E-12	1.8259576E-15	1.3617601E-15
2052	Triasulfuron	Soil	agricultural	kg	8.8806697E-13	5.4102321E-16	4.0348352E-16
2053	Tribenuron	Soil	agricultural	kg	4.5936635E-14	1.3236923E-14	1.2243462E-14
2054	Tribenuron-methyl	Soil	agricultural	kg	1.0329023E-12	3.2024557E-15	6.100988E-15
2055	Tributyltin compounds	Water	ocean	kg	1.6445685E-10	2.9522552E-11	2.9866066E-11
2056	Trichlorfon	Soil	agricultural	kg	9.9554087E-11	7.3611138E-11	4.5062211E-10
2057	Trichloroethylene	Air		kg	1.3063336E-9	1.2500328E-9	1.0593868E-9
2058	Triclopyr	Soil	agricultural	kg	6.0282752E-6	2.2230644E-5	2.2230638E-5
2059	Triethylene glycol	Water		kg	1.9068192E-11	3.3970214E-12	2.7134018E-12
2060	Trifloxystrobin	Air	low. pop.	kg	1.9877564E-10	1.3798949E-10	1.5736307E-10
2061	Trifloxystrobin	Water		kg	4.0677243E-13	2.9780595E-13	3.323823E-13
2062	Trifloxystrobin	Water	groundwater	kg	1.1051938E-13	8.0203877E-14	8.9827029E-14
2063	Trifloxystrobin	Water	river	kg	4.4359052E-21	1.0000548E-25	7.499329E-26
2064	Trifloxystrobin	Soil	agricultural	kg	3.6073848E-10	2.6462492E-10	2.942234E-10
2065	Trifloxystrobin	Soil	forestry	kg	1.0386819E-11	6.9857965E-12	8.0682691E-12
2066	Triflumuron	Air	low. pop.	kg	1.8286512E-11	1.2399167E-11	1.4272547E-11
2067	Triflumuron	Water		kg	2.8801247E-14	1.9817919E-14	2.2675175E-14
2068	Triflumuron	Water	groundwater	kg	3.8936927E-14	2.5218614E-14	2.9589072E-14
2069	Triflumuron	Soil	agricultural	kg	9.8467882E-11	6.3834416E-11	7.4867905E-11
2070	Triflumuron	Soil	forestry	kg	8.6835514E-13	5.7174494E-13	6.66203E-13
2071	Trifluralin	Air	low. pop.	kg	2.8157463E-10	1.0736744E-10	2.3480234E-10
2072	Trifluralin	Soil	agricultural	kg	1.4452933E-9	7.9919671E-10	1.6471866E-9
2073	Trimethylamine	Air	high. pop.	kg	3.3863631E-10	1.2205137E-9	1.2211168E-9
2074	Trimethylamine	Water	river	kg	8.1272715E-10	2.929233E-9	2.9306804E-9
2075	Trinexapac-ethyl	Soil	agricultural	kg	9.6136012E-12	1.0699629E-12	9.8901299E-13
2076	Trioctyltin	Water	ocean	kg	2.3291982E-27	4.1514547E-28	4.1960849E-28
2077	Triphenyltin	Water	ocean	kg	9.8990924E-28	1.7643682E-28	1.7833361E-28
2078	Tungsten	Air	low. pop.	kg	9.7665365E-13	5.01108E-13	2.8163024E-13
2079	Tungsten	Air	low. pop., long-term	kg	4.4609993E-10	2.2888396E-10	1.2863254E-10
2080	Tungsten	Water	groundwater	kg	1.1117727E-8	3.6064494E-9	2.4274766E-8
2081	Tungsten	Water	groundwater, long-term	kg	8.3928734E-7	6.4307905E-7	4.9667555E-7
2082	Tungsten	Water	river	kg	3.4397031E-7	2.733582E-7	1.8373741E-7
2083	Tungsten	Soil	agricultural	kg	1.2658055E-11	8.4330365E-12	6.5505435E-12
2084	Ulexite	Raw	in ground	kg	1.7821468E-7	2.6683168E-7	1.1325398E-7
2085	Uranium	Raw	in ground	kg	2.2490126E-6	1.1628122E-6	6.6511499E-7
2086	Uranium	Air		kg	1.9055627E-10	1.9032688E-10	1.9031493E-10
2087	Uranium	Air	high. pop.	kg	2.2018478E-9	1.693902E-9	1.6299249E-9
2088	Uranium	Air	low. pop.	kg	1.8178469E-12	1.8266831E-12	1.7862539E-12
2089	Uranium-234	Air	low. pop.	Bq	0.036601917	0.055355524	0.048533393
2090	Uranium-234	Water	river	Bq	0.010816579	0.0055497462	0.0031189514
2091	Uranium-235	Air	low. pop.	Bq	0.00019309295	9.9071701E-5	5.5678189E-5
2092	Uranium-235	Water	river	Bq	0.012068874	0.0061922707	0.0034800495
2093	Uranium-238	Air		Bq	0.0010474472	0.0012133525	0.0010771544
2094	Uranium-238	Air	high. pop.	Bq	0.0097712555	0.011593265	0.007441103
2095	Uranium-238	Air	low. pop.	Bq	0.051984669	0.13046429	0.090245822
2096	Uranium-238	Water		Bq	6.0008719E-6	5.8620508E-6	5.3854044E-6
2097	Uranium-238	Water	groundwater	Bq	0.00053864451	0.0048260514	0.0046658946
2098	Uranium-238	Water	ocean	Bq	0.10629461	0.94320754	0.91184565
2099	Uranium-238	Water	river	Bq	0.031338612	0.03484417	0.0093061094
2100	Uranium alpha	Air	low. pop.	Bq	0.02199487	0.011285078	0.0063421875
2101	Uranium alpha	Water	river	Bq	0.36463308	0.18708212	0.10512368
2102	Urea	Water		kg	3.8210418E-14	5.7502237E-14	5.5271427E-14
2103	Urea	Water	river	kg	1.5166595E-9	5.4552797E-9	5.4579879E-9
2104	Vanadium	Raw	in ground	kg	1.3073861E-9	1.7593219E-9	1.5665875E-9
2105	Vanadium (V)	Air		kg	5.0509161E-7	3.1032333E-7	2.374229E-7
2106	Vanadium (V)	Air	high. pop.	kg	2.858751E-7	1.1896507E-7	1.9731799E-7
2107	Vanadium (V)	Air	low. pop.	kg	2.8576545E-8	9.4588972E-8	5.4401703E-8
2108	Vanadium (V)	Air	low. pop., long-term	kg	1.3954904E-8	3.7749073E-9	2.2202091E-9
2109	Vanadium (V)	Water		kg	3.0404097E-9	2.7380082E-9	2.6143007E-9
2110	Vanadium (V)	Water	groundwater	kg	8.9187065E-9	2.9287515E-9	1.1606381E-8
2111	Vanadium (V)	Water	groundwater, long-term	kg	1.1755801E-5	9.5186775E-6	7.931573E-6
2112	Vanadium (V)	Water	ocean	kg	1.4146259E-11	7.9963375E-12	6.9431784E-12
2113	Vanadium (V)	Water	river	kg	4.3919498E-8	3.6969561E-8	2.6373152E-8
2114	Vanadium (V)	Soil		kg	1.2758779E-8	6.5684107E-8	1.3278955E-8
2115	Vanadium (V)	Soil	agricultural	kg	9.0925048E-9	6.8788399E-9	7.3526162E-9
2116	Vanadium (V)	Soil	industrial	kg	4.1405656E-7	1.7630372E-8	1.6519255E-8
2117	Vinclozolin	Soil	agricultural	kg	1.2127735E-13	1.1529496E-13	1.1537509E-13
2118	VOC, volatile organic compounds, unspecified origin	Air		kg	2.2870762E-6	2.0685373E-6	1.1331308E-6
2119	VOC, volatile organic compounds, unspecified origin	Water		kg	2.0010212E-7	2.6214836E-7	1.5516238E-7
2120	VOC, volatile organic compounds, unspecified origin	Water	ocean	kg	7.6172162E-7	4.3057202E-7	3.7386345E-7
2121	VOC, volatile organic compounds, unspecified origin	Water	river	kg	1.6070608E-6	1.0516173E-6	8.7584708E-7
2122	Volume occupied, final repository for low-active radioactive waste	Raw	in ground	m3	5.6485984E-9	2.6452829E-9	1.3794961E-9
2123	Volume occupied, final repository for radioactive waste	Raw	in ground	m3	8.387191E-10	4.4488953E-10	6.726557E-10
2124	Volume occupied, reservoir	Raw	in water	m3y	0.01587341	0.0064578833	0.0086395601
2125	Volume occupied, underground deposit	Raw	in ground	m3	4.9146891E-8	2.4914588E-8	2.131312E-8
2126	Waste mass, total, placed in landfill	Waste		kg	0.00055024898	0.00054473792	0.00056549722
2127	Water	Air		kg	0	456.806	774.788
2128	Water, AE	Water	ocean	m3	4.3134824E-6	3.8158617E-6	3.1593737E-6
2129	Water, AR	Water		m3	0.00099040562	0.00037002407	0.00032319987
2130	Water, AR	Water	groundwater	m3	3.1902949E-7	3.1770058E-7	3.1767807E-7
2131	Water, AR	Water	river	m3	1.5068506E-5	6.416541E-6	5.7641336E-6
2132	Water, ASCC	Water		m3	0.0048653465	0.00038193691	0.00034886492
2133	Water, AT	Water		m3	0.019357208	0.0075682669	0.0069221333
2134	Water, AT	Water	river	m3	1.913045E-10	5.4815522E-11	1.9808429E-10
2135	Water, AU	Water		m3	0.010797969	0.0055999949	0.0054726008
2136	Water, AU	Water	river	m3	1.8590531E-11	1.3919786E-11	9.0111961E-12
2137	Water, AZ	Water	ocean	m3	1.7650814E-6	6.736702E-7	6.0151118E-7
2138	Water, BA	Water		m3	0.0032570955	0.0012530325	0.001227396
2139	Water, BD	Water	river	m3	4.9438022E-10	3.3728869E-11	4.5897871E-11
2140	Water, BE	Water		m3	0.00036299886	0.00015968932	0.00014805008
2141	Water, BE	Water	river	m3	2.1779115E-10	6.2450261E-11	2.2549891E-10
2142	Water, BG	Water		m3	0.0018797813	0.0007269466	0.00066728377
2143	Water, BG	Water	river	m3	1.2053379E-11	3.4522278E-12	1.2492023E-11
